,Tweet ID,Sentiment
11312,638544510994087936,neutral
11313,638545001803214848,neutral
11314,638545032161665024,neutral
11315,638545132808093696,neutral
11316,638545226273964032,negative
11317,638545316749291520,positive
11318,638545581984583680,neutral
11319,638546072944660480,positive
11320,638547011755712512,positive
11321,638547058622726144,positive
11322,638547067078504448,neutral
11323,638547070090117121,positive
11324,638547276126752768,neutral
11325,638547422910611457,neutral
11326,638548177633865729,positive
11327,638548194373312512,negative
11328,638548286673043456,neutral
11329,638548291139997696,neutral
11330,638548727104274432,neutral
11331,638548756749766656,neutral
11332,638548841021734912,negative
11333,638549334729072640,neutral
11334,638549515092533248,positive
11335,638549578531405824,negative
11336,638549633237651457,negative
11337,638549746412597253,neutral
11338,638550678869250048,negative
11339,638550726961143808,positive
11340,638550861476556801,positive
11341,638551001335791616,neutral
11342,638551031203430400,positive
11343,638551260140974080,neutral
11344,638552065028018176,negative
11345,638552712645251072,neutral
11346,638552749005606912,negative
11347,638552841418895360,neutral
11348,638552847190126592,positive
11349,638553212342112256,positive
11350,638553698008895488,neutral
11351,638556521186459649,neutral
11352,638557791007838209,positive
11353,638558521353707524,neutral
11354,638558957242486784,negative
11355,638559090713559040,positive
11356,638559128986718208,neutral
11357,638559294854688768,neutral
11358,638559556226801664,negative
11359,638560052408745985,negative
11360,638562517573369856,negative
11361,638562543552864256,positive
11362,638563532221624320,neutral
11363,638564536119898112,neutral
11364,638564824314740736,positive
11365,638565377820102656,positive
11366,638567068988764160,positive
11367,638568045896704000,positive
11368,638568210053382144,neutral
11369,638569597575282688,positive
11370,638570122702127104,neutral
11371,638570371495530496,negative
11372,638570406937559040,neutral
11373,638570596209664000,negative
11374,638570909188534272,neutral
11375,638571195231784960,neutral
11376,638571569279840256,neutral
11377,638572052027301888,positive
11378,638573034312482817,positive
11379,638573959978487808,neutral
11380,638574446966538240,negative
11381,638575059272122368,neutral
11382,638577084986716160,neutral
11383,638578276471078912,positive
11384,638578318590234624,positive
11385,638578377482366976,negative
11386,638578775798738946,positive
11387,638578826533044224,neutral
11388,638581555259154432,neutral
11389,638581623592747008,negative
11390,638581718610415616,positive
11391,638582341892501504,neutral
11392,638583947631308800,negative
11393,638586405325811712,negative
11394,638587299878440961,neutral
11395,638588435314438144,positive
11396,638588998416334848,neutral
11397,638589587766403072,neutral
11398,638590339436056577,neutral
11399,638596085083037696,neutral
11400,638596291354869760,neutral
11401,638596307851026432,neutral
11402,638596567222587393,negative
11403,638598225377804288,neutral
11404,638598572196237316,positive
11405,638598572196237316,positive
11406,638598812374691840,negative
11407,638598849594916864,negative
11408,638599745833930752,neutral
11409,638599843145842688,neutral
11410,638600620249886720,neutral
11411,638602131801534464,neutral
11412,638603114023555072,neutral
11413,638605767831105536,positive
11414,638606270321168385,neutral
11415,638606312918679552,neutral
11416,638606439339163649,neutral
11417,638607422161059840,neutral
11418,638607727648894976,positive
11419,638607861854003200,neutral
11420,638609020568272896,negative
11421,638609310923100160,negative
11422,638609501990580224,neutral
11423,638610739884900352,neutral
11424,638612899716399104,neutral
11425,638613814947266560,positive
11426,638614837921124352,positive
11427,638614956175421440,neutral
11428,638615282496479232,neutral
11429,638615320735911936,positive
11430,638615630954893312,neutral
11431,638616078709424128,positive
11432,638617031995224064,negative
11433,638617379249999872,neutral
11434,638618016775847936,neutral
11435,638618629702090752,neutral
11436,638622765063405568,positive
11437,638624782955773952,neutral
11438,638625109553610753,neutral
11439,638625252776509440,positive
11440,638625498579365888,neutral
11441,638638435176218624,neutral
11442,638640305114378240,neutral
11443,638641200120135685,neutral
11444,638641966167818240,neutral
11445,638642017984212992,positive
11446,638642208783081472,neutral
11447,638643564172476416,negative
11448,638643804279472128,positive
11449,638650065301573632,neutral
11450,638650602445139968,neutral
11451,638651837550194688,neutral
11452,638655169379631104,negative
11453,638655837427384320,neutral
11454,638657038290030593,neutral
11455,638657588578635776,positive
11456,638659281089335296,positive
11457,638659730529873921,neutral
11458,638661235244953600,neutral
11459,638662213545406465,neutral
11460,638663600693989376,neutral
11461,638664019151335425,negative
11462,638664428083380224,positive
11463,638664771693346816,neutral
11464,638666306015789056,positive
11465,638666557053272064,neutral
11466,638667450783920128,neutral
11467,638669573605224448,negative
11468,638671478674837504,negative
11469,638671683897958400,neutral
11470,638673789010620416,neutral
11471,638675450248740865,neutral
11472,638676099396956161,neutral
11473,638676351030034432,neutral
11474,638677038963015680,neutral
11475,638677072232251392,neutral
11476,638678695339786240,neutral
11477,638678708170059776,negative
11478,638679795908386816,neutral
11479,638679929467572224,neutral
11480,638680218337738753,neutral
11481,638680696337354752,neutral
11482,638681008666226688,positive
11483,638681275096780800,negative
11484,638683343517810688,neutral
11485,638683452284399616,neutral
11486,638684262527598592,negative
11487,638685137689964544,neutral
11488,638687088771076096,neutral
11489,638687303414738944,neutral
11490,638687860569341952,neutral
11491,638688930771140608,negative
11492,638689183175966720,neutral
11493,638689816083853313,neutral
11494,638690675211542528,neutral
11495,638690998852427777,neutral
11496,638695376980176896,neutral
11497,638695900253130752,negative
11498,638696064539848704,positive
11499,638697604327436288,neutral
11500,638698337340813313,neutral
11501,638700602520924160,negative
11502,638701438407979008,negative
11503,638701613402734592,positive
11504,638701657971392512,negative
11505,638702737895653376,neutral
11506,638703869804027904,positive
11507,638703936690630656,positive
11508,638704305634021376,positive
11509,638705983905230848,neutral
11510,638706663172608000,neutral
11511,638711968417755137,neutral
11512,638714448467873792,positive
11513,638714859803115520,positive
11514,638715400843304961,positive
11515,638717085707804672,negative
11516,638717837171777536,neutral
11517,638719598720774144,negative
11518,638719721567682564,positive
11519,638720152415039490,neutral
11520,638722484158758913,negative
11521,638722531080409088,positive
11522,638724006179438592,positive
11523,638725026460618752,positive
11524,638725907050463232,neutral
11525,638725956463628288,positive
11526,638725987224715264,positive
11527,638726187481722880,neutral
11528,638726406050963456,neutral
11529,638726906028916736,neutral
11530,638727140989607936,positive
11531,638728771437264897,neutral
11532,638729006167273473,negative
11533,638729101566722048,positive
11534,638744872741015553,neutral
11535,638745197912965124,neutral
11536,638745624163262464,neutral
11537,638746269788143616,neutral
11538,638746732055019521,neutral
11539,638746956798406656,neutral
11540,638747772510867456,neutral
11541,638750154577846272,negative
11542,638751458096189440,neutral
11543,638751668960555008,neutral
11544,638752914174017536,neutral
11545,638753939379343360,negative
11546,638754168073654272,positive
11547,638754604285497344,neutral
11548,638755187323207681,neutral
11549,638755762257436672,positive
11550,638756805724774400,neutral
11551,638756839857852416,positive
11552,638757527237226496,negative
11553,638757547868991488,neutral
11554,638757602596274176,negative
11555,638758312385708032,positive
11556,638759179746955264,positive
11557,638761005049344001,positive
11558,638761030978506752,neutral
11559,638761474798841856,negative
11560,638762323201630208,positive
11561,638762632372056064,neutral
11562,638763340483928064,neutral
11563,638763383446073345,positive
11564,638764063632326656,positive
11565,638764125049520128,neutral
11566,638764528067440640,neutral
11567,638764770825510912,neutral
11568,638766872343781377,neutral
11569,638768064427855872,neutral
11570,638769531993890817,positive
11571,638769619885395968,negative
11572,638770206660296705,neutral
11573,638770412885688320,positive
11574,638772023108304896,neutral
11575,638772620398301185,positive
11576,638774984039641088,neutral
11577,638775219822424065,neutral
11578,638775337262915586,neutral
11579,638776879982493696,positive
11580,638777686333239296,positive
11581,638778167331786752,neutral
11582,638778171232518144,neutral
11583,638778339830956032,neutral
11584,638779003181121536,positive
11585,638779568552308740,positive
11586,638779595165204480,neutral
11587,638780092487991296,neutral
11588,638780223375429632,neutral
11589,638780475616665600,positive
11590,638780584240783361,negative
11591,638781481142362113,positive
11592,638782165371736064,negative
11593,638782374348763140,neutral
11594,638783146734026754,negative
11595,638785357920735232,neutral
11596,638785525579649024,neutral
11597,638786435114487808,positive
11598,638786955589849088,positive
11599,638787752616677376,negative
11600,638787844660678656,neutral
11601,638789115576717312,neutral
11602,638789760589369344,neutral
11603,638790013493358592,neutral
11604,638790424128286722,neutral
11605,638790633356984320,neutral
11606,638790914337566720,positive
11607,638791082843750400,neutral
11608,638791438919147523,neutral
11609,638791821477457921,neutral
11610,638792268896407556,positive
11611,638792940110921728,positive
11612,638793275697201152,neutral
11613,638794055829331968,neutral
11614,638794218127888384,positive
11615,638794407819522048,neutral
11616,638796514081566720,neutral
11617,638797127473340417,neutral
11618,638797865050091520,neutral
11619,638797910721830913,neutral
11620,638798258194792448,neutral
11621,638799043745984512,positive
11622,638799072644739073,neutral
11623,638799606109851649,neutral
11624,638799907005014016,negative
11625,638802315533766660,neutral
11626,638803379934789632,neutral
11627,638803384032718848,negative
11628,638803815836327936,positive
11629,638804735001272320,positive
11630,638805854364372992,neutral
11631,638807096419590144,neutral
11632,638808379322793984,neutral
11633,638808383886393344,neutral
11634,638809982755074049,neutral
11635,638810707924938752,neutral
11636,638811114755727360,neutral
11637,638811546316111872,neutral
11638,638811676255612929,neutral
11639,638811949770371073,neutral
11640,638812170659201024,neutral
11641,638813181851385856,neutral
11642,638813358389653508,positive
11643,638813559904960513,negative
11644,638813565865054208,negative
11645,638813816520896512,neutral
11646,638814699782598656,neutral
11647,638815719568875520,neutral
11648,638816487029932033,neutral
11649,638819074726715392,positive
11650,638820072878829568,neutral
11651,638820694655025152,neutral
11652,638821465349947392,neutral
11653,638822597891784704,neutral
11654,638822664967032832,positive
11655,638823290950152192,positive
11656,638823646450970624,negative
11657,638823751228854272,negative
11658,638825036204236803,positive
11659,638827203426283520,positive
11660,638827514635223040,neutral
11661,638827828830580741,neutral
11662,638827925270233089,negative
11663,638828030052335616,positive
11664,638828218259128321,positive
11665,638829028057591810,neutral
11666,638829663679197185,neutral
11667,638830169067655168,neutral
11668,638830682043645953,neutral
11669,638831250636083201,positive
11670,638835008493371394,neutral
11671,638836258798604289,positive
11672,638836955980021760,positive
11673,638837085810487296,positive
11674,638837097416097793,negative
11675,638837936801189888,positive
11676,638838327794397188,neutral
11677,638839202788982786,neutral
11678,638839299262300160,neutral
11679,638839380203978752,negative
11680,638840448723718144,positive
11681,638841464605265921,neutral
11682,638841484012310528,neutral
11683,638841971658747904,neutral
11684,638842513189699585,negative
11685,638844064188645376,neutral
11686,638844375703941120,positive
11687,638844501121871872,neutral
11688,638844882208034816,neutral
11689,638845167785480192,neutral
11690,638845250119729152,neutral
11691,638846493202341888,neutral
11692,638847638343917568,neutral
11693,638847679720591360,positive
11694,638848560302280704,neutral
11695,638848600437596160,positive
11696,638848967564902400,positive
11697,638849093922500608,positive
11698,638849509343260672,positive
11699,638849736582168576,neutral
11700,638849835936952320,positive
11701,638849983664553985,positive
11702,638850432425660420,neutral
11703,638850775322632192,positive
11704,638851077400563712,positive
11705,638851248792297472,neutral
11706,638851329234898945,negative
11707,638852064710291456,neutral
11708,638853527452807168,positive
11709,638854140056080384,negative
11710,638854353399455744,neutral
11711,638855826128674816,negative
11712,638856475767635968,positive
11713,638857142024445953,neutral
11714,638857641134047236,negative
11715,638857894239301632,positive
11716,638858313065623552,neutral
11717,638858454875029504,positive
11718,638858471723528192,neutral
11719,638860313035575296,neutral
11720,638860976713039872,positive
11721,638861647101194241,neutral
11722,638863098632343552,neutral
11723,638864533000482817,positive
11724,638864863851319296,neutral
11725,638866797182058496,positive
11726,638867082717855744,neutral
11727,638867095363579904,neutral
11728,638868043385466880,negative
11729,638869515481313280,positive
11730,638870040956260356,positive
11731,638870888151130112,neutral
11732,638870888151130112,neutral
11733,638871056715923456,neutral
11734,638871588172079104,negative
11735,638873097257414656,neutral
11736,638873189821640704,neutral
11737,638873446898864129,neutral
11738,638874376222339072,neutral
11739,638875212109385728,positive
11740,638875921445978113,neutral
11741,638875945672294400,positive
11742,638875980065603584,neutral
11743,638876050517159936,positive
11744,638876349193695234,neutral
11745,638877744852508673,neutral
11746,638878067562180608,neutral
11747,638878339952975872,positive
11748,638879242365849600,positive
11749,638880136926990336,neutral
11750,638880312039206912,neutral
11751,638880576750125056,neutral
11752,638881286564671488,neutral
11753,638882647314305024,negative
11754,638882790898040832,positive
11755,638882926319505408,neutral
11756,638882943264403456,neutral
11757,638883688449732608,neutral
11758,638883827067305984,neutral
11759,638884296019832834,positive
11760,638885072570085376,positive
11761,638885450795589632,negative
11762,638887136133967873,neutral
11763,638887258389516288,neutral
11764,638887420767940608,neutral
11765,638887510483972096,neutral
11766,638887745461571584,neutral
11767,638887802294243328,negative
11768,638889429306867712,positive
11769,638890186022252544,neutral
11770,638890528831074305,neutral
11771,638890652051353601,positive
11772,638891124330004480,neutral
11773,638891397920108544,positive
11774,638891783645229056,positive
11775,638892555229396992,neutral
11776,638892911661318144,positive
11777,638892965247741952,neutral
11778,638893059762089985,negative
11779,638893380861300737,positive
11780,638893486771687425,neutral
11781,638893566132031488,positive
11782,638894568876806144,neutral
11783,638895063238635520,neutral
11784,638895784482705409,positive
11785,638897023928934400,neutral
11786,638897164165492740,positive
11787,638897337033736192,neutral
11788,638898239257866240,positive
11789,638899208267939841,neutral
11790,638899971698241537,negative
11791,638900168079732736,positive
11792,638900223021064197,positive
11793,638900273075785728,neutral
11794,638901819893252096,negative
11795,638901861882404864,neutral
11796,638904061245435904,neutral
11797,638904638721253376,neutral
11798,638904899963633664,neutral
11799,638905636995112960,positive
11800,638906023613497344,positive
11801,638907138039873537,neutral
11802,638908153506230272,positive
11803,638908771310243841,positive
11804,638909596023803904,neutral
11805,638910359185813504,neutral
11806,638911115242655744,neutral
11807,638912775805267968,positive
11808,638913125056557056,neutral
11809,638913383832485888,positive
11810,638913833994686464,neutral
11811,638915723948126208,neutral
11812,638915829526978560,positive
11813,638916344956735488,neutral
11814,638918408071966720,neutral
11815,638918949334306817,neutral
11816,638918953834713088,positive
11817,638919814099128320,neutral
11818,638922495043596288,positive
11819,638922821310222337,negative
11820,638923216505843712,neutral
11821,638923789519028224,neutral
11822,638924255925784576,neutral
11823,638925081616510976,positive
11824,638926017055186944,neutral
11825,638926466269380608,positive
11826,638926580887236609,positive
11827,638926637225000960,positive
11828,638926717864640512,neutral
11829,638927401284595712,positive
11830,638928751250800640,positive
11831,638930248654962688,neutral
11832,638930752852242436,positive
11833,638931289635094528,negative
11834,638932065648529409,positive
11835,638933907988049921,neutral
11836,638934025466306560,neutral
11837,638934183658676224,positive
11838,638934458058432512,negative
11839,638936168122449921,neutral
11840,638936875625934848,neutral
11841,638936892927528960,neutral
11842,638938781790265344,neutral
11843,638940474812801024,neutral
11844,638940799544135680,negative
11845,638942087463989248,positive
11846,638942097588948992,neutral
11847,638946305503440896,negative
11848,638948011985367040,negative
11849,638948694688186369,negative
11850,638949465416667136,neutral
11851,638949606894776321,neutral
11852,638949868954759169,positive
11853,638950782633660416,neutral
11854,638951170778632192,neutral
11855,638951304598003712,positive
11856,638952147082739712,positive
11857,638953055539580928,neutral
11858,638953091375591424,neutral
11859,638953255242850304,neutral
11860,638953315137683456,neutral
11861,638956169449500673,negative
11862,638958465268994048,positive
11863,638958609288683520,positive
11864,638958780265459712,neutral
11865,638960406321479680,negative
11866,638961050356813824,negative
11867,638962083392974848,negative
11868,638965902847946752,neutral
11869,638966974203060224,neutral
11870,638967940000432128,negative
11871,638970918446960640,neutral
11872,638971086370144256,neutral
11873,638972352584392704,neutral
11874,638973236454096896,negative
11875,638973576230629376,positive
11876,638974796475318272,positive
11877,638977647750594560,negative
11878,638978284680835072,negative
11879,638978910449979393,negative
11880,638979177908203520,positive
11881,638979827404550144,neutral
11882,638980568932192256,positive
11883,638980698913665024,neutral
11884,638982167326932992,negative
11885,638987794392682496,neutral
11886,638988016808263680,neutral
11887,638988201231818752,positive
11888,638990399734988800,neutral
11889,638990983439458304,positive
11890,638992998517313536,neutral
11891,638994949212635136,neutral
11892,638995232768544769,positive
11893,638996044794105856,negative
11894,638998620474355713,positive
11895,639002159850332160,positive
11896,639002566840287232,positive
11897,639004402641035265,neutral
11898,639006057554120704,neutral
11899,639007508749774848,positive
11900,639011153650257924,neutral
11901,639011619352084480,negative
11902,639013558454472704,positive
11903,639014648910626816,neutral
11904,639018734233911296,neutral
11905,639020124092112896,positive
11906,639021003167932416,neutral
11907,639022186829844480,positive
11908,639023778488557568,neutral
11909,639023985959694336,positive
11910,639026260887359489,positive
11911,639027448080920576,positive
11912,639030187649204224,neutral
11913,639032241822269440,positive
11914,639032783730421761,neutral
11915,639033698998857728,neutral
11916,639036874078744576,positive
11917,639037572916842497,positive
11918,639037667259359232,neutral
11919,639038819812175872,neutral
11920,639039305847980032,neutral
11921,639040123833729026,neutral
11922,639040161930612738,neutral
11923,639042166526836736,neutral
11924,639043033774755842,neutral
11925,639043429125783552,neutral
11926,639043834534567937,positive
11927,639045395130286080,neutral
11928,639046234817167360,neutral
11929,639047137901301760,neutral
11930,639047530542710784,positive
11931,639048615931940865,neutral
11932,639049057571348481,neutral
11933,639050629521010688,neutral
11934,639051083868938240,neutral
11935,639051612598747136,neutral
11936,639053974587375616,neutral
11937,639054225301966848,neutral
11938,639055357264982016,neutral
11939,639055525414498304,neutral
11940,639056283547619332,neutral
11941,639056418511953920,neutral
11942,639056905927720960,neutral
11943,639057567847575552,neutral
11944,639057962326077440,positive
11945,639058306145873920,positive
11946,639059185993289728,positive
11947,639060772727967744,positive
11948,639061144993406976,neutral
11949,639062081787035648,neutral
11950,639062524680404992,neutral
11951,639063351310422018,positive
11952,639064060798050304,neutral
11953,639064210962518016,neutral
11954,639065373485174784,neutral
11955,639065479097786369,neutral
11956,639065691409285120,positive
11957,639066970890076160,neutral
11958,639067075122597888,negative
11959,639067105422389249,positive
11960,639067142873329665,neutral
11961,639067378446266368,neutral
11962,639067789144276992,neutral
11963,639068316833873920,neutral
11964,639068396600950784,positive
11965,639069017672564736,positive
11966,639070012133634048,negative
11967,639070104123129856,neutral
11968,639071064874729472,negative
11969,639072688204591104,negative
11970,639072859734851586,neutral
11971,639073908939866112,neutral
11972,639073912358346752,positive
11973,639075507020148736,positive
11974,639076841316290560,neutral
11975,639077095381987329,negative
11976,639077200562659328,positive
11977,639078043366096896,neutral
11978,639078156658282497,neutral
11979,639078447093035008,neutral
11980,639079339859030016,positive
11981,639080024386220032,positive
11982,639080559940120576,negative
11983,639080766647898112,neutral
11984,639085187096145920,neutral
11985,639085710889328640,positive
11986,639086181855051776,negative
11987,639086339393089536,neutral
11988,639086814037303298,positive
11989,639087305001578496,neutral
11990,639087725090488321,positive
11991,639088215098568704,positive
11992,639089183865339905,neutral
11993,639089607523569664,neutral
11994,639090345079259136,neutral
11995,639091391126069249,negative
11996,639092316829908992,neutral
11997,639092628571598848,positive
11998,639094763350794240,neutral
11999,639095277601878016,neutral
12000,639095762396295168,neutral
12001,639095950456307712,positive
12002,639097421461647361,negative
12003,639097492370497536,neutral
12004,639097513316888576,negative
12005,639098554443780096,positive
12006,639098994124263424,neutral
12007,639098994338177024,neutral
12008,639099190824427520,neutral
12009,639099295950503937,neutral
12010,639100299328757760,neutral
12011,639100445407903744,neutral
12012,639100839970238464,neutral
12013,639101014184845312,neutral
12014,639101544097382400,positive
12015,639101574350901249,neutral
12016,639102096365764608,neutral
12017,639102245557149696,neutral
12018,639102743462977536,neutral
12019,639103621137764352,negative
12020,639106527480012802,neutral
12021,639106585629978629,negative
12022,639107001365229568,neutral
12023,639110033221902341,neutral
12024,639110936096342017,positive
12025,639111241156308997,neutral
12026,639112286829944832,neutral
12027,639112915140911105,positive
12028,639114140355723264,positive
12029,639114631605260290,positive
12030,639116145283371009,neutral
12031,639117940822900736,neutral
12032,639119676946059264,neutral
12033,639119941128585216,negative
12034,639122860619882496,neutral
12035,639124189576843264,positive
12036,639125355211685888,positive
12037,639125388585795584,neutral
12038,639126115030839297,neutral
12039,639127211321217024,neutral
12040,639129714972602368,negative
12041,639129827786690560,neutral
12042,639131005132124161,neutral
12043,639131312247300096,neutral
12044,639131400470458368,negative
12045,639131441608003584,positive
12046,639131946312933376,negative
12047,639132640717733888,positive
12048,639132725044097025,positive
12049,639134509947068416,neutral
12050,639134566092013568,neutral
12051,639135505666338816,negative
12052,639137759454720004,negative
12053,639139708224819200,neutral
12054,639140068993581056,neutral
12055,639140387802755072,negative
12056,639140409067737088,negative
12057,639143927925374976,positive
12058,639145274288545793,positive
12059,639145789994872832,neutral
12060,639146235081949184,neutral
12061,639147018812792832,neutral
12062,639148381349109760,negative
12063,639148386432647168,negative
12064,639149015481864192,negative
12065,639150073432031232,neutral
12066,639150462491471872,negative
12067,639151139192115200,neutral
12068,639151834502983680,positive
12069,639152056805289985,positive
12070,639152090384830464,positive
12071,639152412440170496,negative
12072,639152795631816704,positive
12073,639153650242318336,neutral
12074,639153775731732480,positive
12075,639154983766781952,neutral
12076,639155139434160129,neutral
12077,639157782134943744,neutral
12078,639157861436780544,neutral
12079,639158205029871616,neutral
12080,639158406906036224,neutral
12081,639158683826585600,neutral
12082,639159884349632512,negative
12083,639160375724785664,positive
12084,639161389865660416,neutral
12085,639165567211966465,negative
12086,639165990144770048,neutral
12087,639167127233150976,neutral
12088,639167797436809216,positive
12089,639168552621211649,positive
12090,639168829294256128,negative
12091,639169072861614080,neutral
12092,639169412277379072,neutral
12093,639169689361354754,neutral
12094,639169883385823232,neutral
12095,639169946900152321,neutral
12096,639170721252528128,neutral
12097,639170749933051904,negative
12098,639171082520526848,positive
12099,639171111796764673,neutral
12100,639171123628888065,neutral
12101,639171942046650368,positive
12102,639172331441512448,neutral
12103,639172487792750592,neutral
12104,639172613609287680,neutral
12105,639172705326075904,neutral
12106,639172957089103872,negative
12107,639173112270073856,positive
12108,639174395546763264,neutral
12109,639174462651432960,neutral
12110,639175281731862528,positive
12111,639176215543345152,neutral
12112,639176706243203072,negative
12113,639177669058256896,negative
12114,639178212984098817,neutral
12115,639178325311758337,neutral
12116,639178533873545216,neutral
12117,639178829177729024,neutral
12118,639178999998996480,neutral
12119,639180144586964994,positive
12120,639180544622882818,neutral
12121,639180607302594564,positive
12122,639180636717236225,neutral
12123,639180708842471429,neutral
12124,639180804963368960,neutral
12125,639181333688926208,neutral
12126,639181516048764928,negative
12127,639184052575162368,neutral
12128,639184134665953280,negative
12129,639184697654968321,neutral
12130,639184953843019779,positive
12131,639185103017611264,neutral
12132,639185112459051008,neutral
12133,639185379917209600,neutral
12134,639185824966410240,neutral
12135,639185984974913538,positive
12136,639186190349004800,positive
12137,639186509355216896,neutral
12138,639187050034528257,neutral
12139,639187188601778180,neutral
12140,639187226493063169,positive
12141,639187980574453760,positive
12142,639188685565509632,neutral
12143,639188707128573953,neutral
12144,639189091595083776,neutral
12145,639189102374580224,positive
12146,639189121248849920,positive
12147,639189394910416896,positive
12148,639189409120829441,neutral
12149,639189444969537537,neutral
12150,639190703042637825,neutral
12151,639191047755694080,positive
12152,639191421514350592,positive
12153,639191983756603392,positive
12154,639192082159026176,positive
12155,639192933695143938,neutral
12156,639193177296097280,neutral
12157,639193550949761024,neutral
12158,639195013994278912,neutral
12159,639196220855066625,positive
12160,639196708522586112,positive
12161,639197360451661825,neutral
12162,639198005158117376,neutral
12163,639199724738867200,positive
12164,639199926619107329,negative
12165,639200420850630656,neutral
12166,639201536648847360,neutral
12167,639202015176978432,positive
12168,639205317343969280,negative
12169,639205376219586560,neutral
12170,639205609615826945,negative
12171,639206365152546816,neutral
12172,639207123239464960,neutral
12173,639207983537332226,positive
12174,639208180585791488,positive
12175,639208579203862528,positive
12176,639208956611555329,negative
12177,639209216142610432,neutral
12178,639209229434363904,neutral
12179,639209355678642176,positive
12180,639209523635462144,positive
12181,639210401729789952,neutral
12182,639210552103931904,neutral
12183,639211485340782592,positive
12184,639211968348327936,neutral
12185,639212337346531329,neutral
12186,639212538442330112,neutral
12187,639212726561075200,neutral
12188,639213911389151232,neutral
12189,639214376612835328,positive
12190,639215374978969601,neutral
12191,639216010927583232,neutral
12192,639216691772268544,positive
12193,639217379071893504,neutral
12194,639217818488057858,positive
12195,639222485347602432,negative
12196,639222655640555520,neutral
12197,639222735105847296,neutral
12198,639222979897888768,neutral
12199,639223208131055616,positive
12200,639223402071502848,negative
12201,639223451178266624,neutral
12202,639223517498724353,neutral
12203,639225151557513216,neutral
12204,639225541476880384,positive
12205,639226040049467392,neutral
12206,639226194479595520,neutral
12207,639226329267851264,neutral
12208,639227077300985858,neutral
12209,639227276647763968,neutral
12210,639227429731504128,neutral
12211,639227893889896448,neutral
12212,639228268110086144,neutral
12213,639228777327894528,negative
12214,639228849402712064,positive
12215,639228912904572928,neutral
12216,639229521586032640,positive
12217,639229948599881728,positive
12218,639231450575933440,neutral
12219,639231795662323712,negative
12220,639232836566847488,neutral
12221,639232924550692864,positive
12222,639232977071960064,negative
12223,639233111922835456,negative
12224,639234373577936897,neutral
12225,639234881017499648,neutral
12226,639235050777800705,neutral
12227,639235615322718208,positive
12228,639236211723272192,positive
12229,639236680751448064,positive
12230,639238052028637184,positive
12231,639238213199003652,neutral
12232,639239180531449856,neutral
12233,639239385636958208,neutral
12234,639239606257324032,neutral
12235,639241991084199936,positive
12236,639242183632142336,neutral
12237,639243535263383556,neutral
12238,639243995177062400,negative
12239,639244463274094592,neutral
12240,639245778171486208,neutral
12241,639246416842498049,positive
12242,639246429744140288,negative
12243,639246780111024128,negative
12244,639247103097618432,neutral
12245,639247373160611840,neutral
12246,639247494489096192,positive
12247,639247515288670208,neutral
12248,639247560469819392,positive
12249,639249340737933312,neutral
12250,639249830481518593,negative
12251,639250601465921536,neutral
12252,639251402355810305,neutral
12253,639251575672729600,positive
12254,639252274343243776,positive
12255,639255734719397888,neutral
12256,639255970154070016,neutral
12257,639256120884858880,neutral
12258,639256335951925248,neutral
12259,639256653544620034,neutral
12260,639257081338535942,neutral
12261,639257300054724609,neutral
12262,639257387614924800,neutral
12263,639258303495806976,positive
12264,639259427569315840,positive
12265,639259570062258176,negative
12266,639259959578877952,positive
12267,639259967128793088,neutral
12268,639261243136540672,positive
12269,639264126028644352,positive
12270,639264577272725505,positive
12271,639265734955245568,neutral
12272,639266011594772480,neutral
12273,639266099595362308,negative
12274,639268541745745920,neutral
12275,639269329498972160,neutral
12276,639271758109896704,negative
12277,639271788095016960,positive
12278,639272017640861696,positive
12279,639273011040882691,positive
12280,639273054305153024,neutral
12281,639273691071713280,positive
12282,639274777681743877,neutral
12283,639276207326887936,positive
12284,639277341554929664,negative
12285,639277716865347584,positive
12286,639277718626922496,positive
12287,639278342005387267,neutral
12288,639279231554334720,positive
12289,639279324684640256,positive
12290,639279982586413056,neutral
12291,639279999728664576,neutral
12292,639281525926703104,negative
12293,639282423314935808,neutral
12294,639282436002549763,negative
12295,639282957493006336,neutral
12296,639284889179713536,neutral
12297,639285737075044352,neutral
12298,639287204758491136,neutral
12299,639287257480847362,neutral
12300,639288393348849664,neutral
12301,639288421924667393,neutral
12302,639289516088557568,positive
12303,639289525961801728,positive
12304,639289608958779392,neutral
12305,639289736255946754,negative
12306,639290593143844864,negative
12307,639290955745640448,neutral
12308,639291219215011840,positive
12309,639291869906599937,neutral
12310,639292784281710592,neutral
12311,639295297772896256,neutral
12312,639295694826786816,neutral
12313,639296190475931653,positive
12314,639296241755648002,positive
12315,639297720486875136,neutral
12316,639298689459089408,neutral
12317,639300073784897536,neutral
12318,639300484117852161,positive
12319,639301121836716032,positive
12320,639301953156059136,neutral
12321,639302918416527360,positive
12322,639305345332973568,negative
12323,639307120588943360,neutral
12324,639308189360517121,positive
12325,639308821416972288,neutral
12326,639310716000825348,positive
12327,639311240943267840,neutral
12328,639314323278397442,neutral
12329,639314892567146496,neutral
12330,639315538628337664,neutral
12331,639316353862795264,positive
12332,639317019783892992,neutral
12333,639317870678253568,neutral
12334,639319177967345664,neutral
12335,639323284660727808,positive
12336,639324300877545472,negative
12337,639325843056013312,neutral
12338,639326063911301120,neutral
12339,639326522243846144,neutral
12340,639327332516405248,neutral
12341,639327688071622656,neutral
12342,639328016691261440,neutral
